医院简介,医院类别,id_number,医院名称,医院等级,单位地址,邮    编,所属区县
<br>,对内,8100144,北京市海淀蓰赢老年公寓医务室,未评级,北京市海淀区复兴路32号院北京市海淀蓰赢老年公寓中厅1、2、3室及309室, ,海淀区
<br>,对内,8100143,北京市海淀区聂各庄敬老院医务室,未评级,北京市海淀区苏家坨镇聂各庄村南49号, ,海淀区
<br>,对内,8100142,北京市海淀区和熹会老年公寓医务室,未评级,北京市海淀区冷泉林语山庄二区15号楼6层771、772室, ,海淀区
<br>,对内,8100079,北京市海淀区温泉镇敬老院医务室,未评级,北京市海淀区温泉镇黑龙潭南侧敬老院内, ,海淀区
<br>,社区卫生站,7162061,北京市石景山区燕保京原家园社区卫生服务站,未评级,北京市石景山区景阳东街58号院, ,石景山区
<br>,社区卫生站,7162060,北京市石景山区五里坨街道隆恩家园社区卫生服务站,未评级,北京市石景山区秀府南路19号院1号楼1层, ,石景山区
<br>,社区卫生站,7162059,北京市石景山区五里坨街道红卫路社区卫生服务站,未评级,北京市石景山区隆恩寺路99号（工程兵管理处卫生所）, ,石景山区
<br>,社区卫生站,7162058,北京市石景山区金汉丽苑社区卫生服务站,未评级,北京市石景山区体育场南街7号院3号楼, ,石景山区
<br>,对外综合,8110006,中国人民解放军第三零七医院,三级,北京市丰台区东大街8号, ,丰台区
<br>,对外综合,8110011,中国人民解放军第二六一医院,三级,北京市海淀区上庄乡皂甲屯, ,海淀区
<br>,对外综合,8110010,北京大学第三医院（北京大学第三临床医学院）,三级,北京市海淀区花园北路49号、北京市海淀区大有庄100号、北京市海淀区学院路甲38号东升乡新技术产业楼1-3层、北京市海淀区西三旗育新花园小区23号楼和16号楼的一层中段、二层中段、三层东段、四层, ,海淀区
<br>,对外综合,8110009,中国人民武装警察部队总医院,三级,北京市海淀区永定路69号, ,海淀区
<br>,对外综合,8110008,航天中心医院,三级,北京市海淀区玉泉路15号, ,海淀区
<br>,社区卫生站,8162175,北京市海淀区学院路街道志新村社区卫生服务站,未评级,北京市海淀区志新村小区8号楼, ,海淀区
<br>,社区卫生站,8162174,北京市海淀区学院路街道林大北路社区卫生服务站,未评级,北京市海淀区林北路9号院白楼（原768粮店）, ,海淀区
<br>,社区卫生站,8162171,北京市海淀区温泉镇颐阳山水居社区卫生服务站,未评级,北京市海淀区温泉镇颐阳一区社区门外居委会办公楼一层, ,海淀区
<br>,社区卫生站,8162169,北京市海淀区万寿路街道新兴年代社区卫生服务站,未评级,北京市海淀区新兴年代小区1号楼首层配套用房, ,海淀区
<br>,社区卫生站,8162172,北京市海淀区西北旺镇西山林语社区卫生服务站,未评级,北京市海淀区西北旺镇冷泉村冷泉住宅区西峰霞谷B区03-34号楼, ,海淀区
<br>,社区卫生站,8162170,北京市海淀区万寿路街道紫金长安社区卫生服务站,未评级,北京市海淀区西翠路17号院紫金长安家园17号楼1单元102号, ,海淀区
<br>,对外综合,8110020,北京市海淀区羊坊店社区卫生服务中心（北京市海淀区北蜂窝医院）,一级,北京市海淀区北蜂窝中路乙8号, ,海淀区
<br>,对外综合,8110019,北京市海淀区玉渊潭社区卫生服务中心（北京市海淀区玉渊潭医院）,一级,北京市海淀区阜成路85号, ,海淀区
<br>,对外综合,8110018,北京市海淀区北太平庄社区卫生服务中心（北京市海淀区北太平庄医院）,一级,北京市海淀区文慧园6号楼, ,海淀区
<br>,对外综合,8110016,北京市海淀区万寿路社区卫生服务中心(北京市海淀区万寿路医院),一级,北京市海淀区翠微中里13号, ,海淀区
<br>,对外综合,8110014,北京市海淀医院,三级,北京市海淀区中关村大街29号, ,海淀区
<br>,对外专科,8110013,北京市化工职业病防治院,二级,北京市海淀区香山一棵松50号, ,海淀区
<br>,对外综合,8110012,中国人民解放军第三一六医院,二级,北京市海淀区香山路娘娘府甲2号, ,海淀区
<br>,对外综合,8110015,北京大学医院（海淀区燕园社区卫生服务中心）,二级,北京市海淀区颐和园路5号（北京大学成府园内）, ,海淀区
<br>,对外综合,8110007,中国人民解放军总医院第一附属医院,三级,北京市海淀区阜成路51号, ,海淀区
<br>,对外综合,9110001,北京京煤集团总医院,三级,北京市门头沟区黑山大街18号；北京市门头沟区永定镇上岸村南, ,门头沟区
<br>,对外综合,9120001,北京市门头沟区清水镇社区卫生服务中心（北京市门头沟区清水中心卫生院）,一级,清水镇上清水村、齐家庄村、黄塔村, ,门头沟区
<br>,对外综合,9110022,北京京门医院,一级,北京市门头沟区滨河路龙泉花园1号楼3单元底商, ,门头沟区
<br>,对外综合,9110021,北京女医师协会仁圣医院,一级,北京市门头沟区永定镇永兴嘉园小区底商, ,门头沟区
<br>,对内,9141002,北京矿建建设集团有限公司卫生所,未评级,北京市门头沟区黑山矿内北小街12号, ,门头沟区
<br>,对内,9131001,北京玉泉山医院,一级,北京市门头沟区城子大街55号、北京铁路局三家店党校院内、北京市门头沟区妙峰山镇下苇甸村第五〇六厂（北京东方机电有限公司）院内, ,门头沟区
<br>,对外综合,9120011,北京市门头沟区潭柘寺镇社区卫生服务中心（北京市门头沟区潭柘寺镇卫生院）,一级,门头沟区潭柘寺镇鲁家滩村, ,门头沟区
<br>,对外综合,9120008,北京市门头沟区雁翅镇社区卫生服务中心（北京市门头沟区雁翅中心卫生院）,一级,门头沟区雁翅镇雁翅村、大村、田庄村, ,门头沟区
<br>,对外综合,9120006,北京市门头沟区军庄镇社区卫生服务中心（北京市门头沟区军庄镇卫生院）,一级,门头沟区军庄镇, ,门头沟区
<br>,对外综合,9120004,北京市门头沟区妙峰山镇社区卫生服务中心（北京市门头沟区妙峰山镇卫生院）,一级,门头沟区妙峰山乡陇驾庄村, ,门头沟区
<br>,对外综合,9120003,北京市门头沟区永定镇社区卫生服务中心（北京市门头沟区永定镇卫生院）,一级,门头沟区石龙南路9号, ,门头沟区
<br>,对外综合,9120002,北京市门头沟区王平镇社区卫生服务中心（北京市门头沟区色树坟中心卫生院）,一级,门头沟区王平地区色树坟大街10号, ,门头沟区
<br>,社区卫生站,9110010,北京市门头沟区城子街道华新建社区卫生服务站,未评级,门头沟区三家店新建路甲7号, ,门头沟区
<br>,对外综合,9110009,北京京煤集团总医院木城涧医院,一级,门头沟区大台玉皇庙, ,门头沟区
<br>,对外综合,9110008,北京市门头沟区斋堂镇社区卫生服务中心（北京市门头沟区斋堂医院）,一级,门头沟区斋堂镇东斋堂村、沿河城村252号、军响村46号, ,门头沟区
<br>,对外综合,9110007,北京市门头沟区大台社区卫生服务中心（北京京煤集团总医院大台医院）,一级,门头沟区大台北大地, ,门头沟区
<br>,对外综合,9110006,北京市门头沟区东辛房社区卫生服务中心（北京京煤集团总医院门矿医院）,一级,门头沟区门头沟路47号、门头沟区城子桥东街24号, ,门头沟区
<br>,对外综合,9110005,国家安全生产监督管理总局职业安全卫生研究中心石龙医院,一级,门头沟区石龙北路27号, ,门头沟区
<br>,对外综合,9110003,北京京煤集团总医院王平医院,一级,门头沟区王平地区河北, ,门头沟区
<br>,对外综合,9110002,北京市门头沟区医院,二级,门头沟区河滩桥东街10号、北京市门头沟区圈门外大街73号（爱暮家老年养护中心）, ,门头沟区
<br>,对内,9141003,北京京煤集团总医院向阳东里卫生所,未评级,北京市门头沟区剧场东街8号, ,门头沟区
<br>,社区卫生站,9162001,北京市门头沟区王平镇王平矿社区卫生服务站,未评级,北京市门头沟区王平镇河北, ,门头沟区
<br>,对外专科,9152001,北京市门头沟区妇幼保健院,二级,门头沟区石龙北路10号, ,门头沟区
<br>,对外综合,9151002,北京市门头沟区门城地区社区卫生服务中心,一级,北京市门头沟区峪园小区甲6号, ,门头沟区
<br>,社区卫生站,9162019,北京市门头沟区北岭社区卫生服务站,未评级,北京市门头沟区永定镇敬老院内, ,门头沟区
<br>,社区卫生站,9162018,北京市门头沟区石门营新区社区卫生服务站,未评级,北京市门头沟区石门营新区5区32楼106号, ,门头沟区
<br>,社区卫生站,9162017,北京市门头沟区三家店社区卫生服务站,未评级,北京市门头沟区三家店东街56号, ,门头沟区
<br>,社区卫生站,9162014,门头沟区大峪街道绮霞苑社区卫生服务站,未评级,北京市门头沟区承泽苑1号楼底商, ,门头沟区
<br>,社区卫生站,9162013,门头沟区大峪街道永新社区卫生服务站,未评级,北京市门头沟区新桥大街永新小区, ,门头沟区
<br>,社区卫生站,9162012,北京市门头沟区大峪街道葡东社区卫生服务站,未评级,北京市门头沟区倚山嘉园8号楼159-1-2号, ,门头沟区
<br>,社区卫生站,9162011,门头沟区大峪街道德露苑社区卫生服务站,未评级,北京市门头沟区滨河德露苑3号楼, ,门头沟区
<br>,社区卫生站,9162010,门头沟区大峪街道高层社区卫生服务站,未评级,门头沟区大峪南路高层35楼楼旁, ,门头沟区
<br>,社区卫生站,9162009,门头沟区大峪街道向东社区卫生服务站,未评级,北京市门头沟区新桥大街新桥家园2号楼旁, ,门头沟区
<br>,社区卫生站,9162007,北京市门头沟区城子街道龙门新区社区卫生服务站,未评级,北京市门头沟区龙门新区一区5号楼3单元102室, ,门头沟区
<br>,社区卫生站,9162004,门头沟区东辛房街道西山社区卫生服务站,未评级,门头沟区圈门外大街45号, ,门头沟区
<br>,社区卫生站,9162003,北京市门头沟区大峪街道中门花园社区卫生服务站,未评级,北京市门头沟区中门花园二期大门口, ,门头沟区
<br>,社区卫生站,9162002,门头沟区大台街道灰地社区卫生服务站,未评级,门头沟区大台灰地, ,门头沟区
<br>,对内,8100078,北京市海淀区香山老年公寓医务室,未评级,北京市海淀区香山新营16号, ,海淀区
<br>,对外中医,9151001,北京市门头沟区中医医院,二级,北京市门头沟区新桥南大街3号, ,门头沟区
<br>,对外专科,9153001,北京市门头沟区龙泉医院,二级,北京市门头沟区门头沟路42号、新桥南大街5号, ,门头沟区
<br>,社区卫生站,9162020,北京市门头沟区永兴社区卫生服务站,未评级,北京市门头沟区永兴小区10号楼南侧, ,门头沟区
<br>,对外综合,11110007,北京中能建医院,一级,房山区良乡体育场路1号, ,房山区
<br>,对外综合,11110006,北京琉璃河水泥厂医院,一级,北京市房山区琉璃河火车站前街道10号以南9, ,房山区
<br>,对外综合,11111004,北京京煤集团总医院大安山医院,一级,房山区大安山乡元港村, ,房山区
<br>,对内,11111003,北京京煤集团总医院长沟峪医院,一级,房山区周口店长沟峪矿东区二（医院）, ,房山区
<br>,对内,11111002,北京京煤集团总医院万佛堂医院,未评级,房山区河北镇万佛堂村, ,房山区
<br>,对内,11111001,北京市亚新特种建材公司门诊部,未评级,房山区窦店火车站东侧, ,房山区
<br>,对外中医,11110049,北京仁德医院,一级,北京市房山区良乡昊天大街91号, ,房山区
<br>,对外综合,11110010,北京汇林医院,一级,北京市房山区琉璃河镇三街开发区, ,房山区
<br>,对外综合,11110008,中煤北京煤矿机械有限责任公司职工医院,一级,房山区城关镇矿机南路4号楼, ,房山区
<br>,对外综合,11110009,中国铁道建筑总公司房山桥梁厂职工医院,一级,北京市房山区阎村镇大件路1-7号, ,房山区
<br>,对外综合,11110005,北京市房山区燕山医院（燕山地区社区卫生服务中心）,一级,房山区燕山, ,房山区
<br>,对外综合,11110004,中国核工业北京四0一医院,二级,房山区新镇东平街, ,房山区
<br>,对外综合,11110003,北京市房山区良乡医院,三级,房山区良乡镇拱辰大街45号, ,房山区
<br>,对外综合,11110002,北京市房山区第一医院,二级,房山区城关房窑路6号、北京市房山区良乡镇长虹西路51号、北京市房山区阎村大件路1-7号、北京市房山区良乡行宫小区三里10号楼  , ,房山区
<br>,对外综合,11110001,北京燕化医院,三级,北京市房山区燕山迎风街15号、燕化星城健德二里42号, ,房山区
<br>,对内,11100045,北京市房山区西潞街道社会福利中心医务室,未评级,北京市房山区西潞街道办事处太平庄村, ,房山区
